Event ID,Campaign,Member #,Event Type,Timestamp,Link Clicked,Device
ee_04071,camp_012,mbr_118,opened,2026-01-31 00:00:00,,tablet
ee_04072,camp_013,mbr_118,sent,2026-02-02 00:00:00,,
ee_04073,camp_014,mbr_118,sent,2026-02-05 00:00:00,,
ee_04074,camp_014,mbr_118,opened,2026-02-05 00:00:00,,mobile
ee_04075,camp_015,mbr_118,sent,2026-02-12 00:00:00,,
ee_04076,camp_015,mbr_118,opened,2026-02-12 00:00:00,,mobile
ee_04077,camp_015,mbr_118,clicked,2026-02-12 00:00:00,https://swoopgolf.com/promo,desktop
ee_04078,camp_016,mbr_118,sent,2026-02-10 00:00:00,,
ee_04079,camp_017,mbr_118,sent,2026-02-18 00:00:00,,
ee_04080,camp_017,mbr_118,opened,2026-02-20 00:00:00,,desktop
ee_04081,camp_018,mbr_118,sent,2026-02-20 00:00:00,,
ee_04082,camp_018,mbr_118,opened,2026-02-21 00:00:00,,tablet
ee_04083,camp_018,mbr_118,clicked,2026-02-21 00:00:00,https://swoopgolf.com/promo,tablet
ee_04084,camp_019,mbr_118,sent,2026-02-23 00:00:00,,
ee_04085,camp_020,mbr_118,sent,2026-02-26 00:00:00,,
ee_04086,camp_020,mbr_118,opened,2026-02-26 00:00:00,,mobile
ee_04087,camp_001,mbr_119,sent,2025-12-22 00:00:00,,
ee_04088,camp_001,mbr_119,opened,2025-12-23 00:00:00,,tablet
ee_04089,camp_001,mbr_119,clicked,2025-12-23 00:00:00,https://swoopgolf.com/promo,desktop
ee_04090,camp_002,mbr_119,sent,2025-12-23 00:00:00,,
ee_04091,camp_002,mbr_119,opened,2025-12-25 00:00:00,,desktop
ee_04092,camp_003,mbr_119,sent,2026-01-01 00:00:00,,
ee_04093,camp_003,mbr_119,opened,2026-01-01 00:00:00,,mobile
ee_04094,camp_004,mbr_119,sent,2026-01-02 00:00:00,,
ee_04095,camp_005,mbr_119,sent,2026-01-07 00:00:00,,
ee_04096,camp_006,mbr_119,sent,2026-01-08 00:00:00,,
ee_04097,camp_006,mbr_119,opened,2026-01-08 00:00:00,,mobile
ee_04098,camp_006,mbr_119,clicked,2026-01-08 00:00:00,https://swoopgolf.com/promo,tablet
ee_04099,camp_007,mbr_119,sent,2026-01-12 00:00:00,,
ee_04100,camp_007,mbr_119,opened,2026-01-13 00:00:00,,tablet
ee_04101,camp_007,mbr_119,clicked,2026-01-13 00:00:00,https://swoopgolf.com/promo,desktop
ee_04102,camp_008,mbr_119,sent,2026-01-13 00:00:00,,
ee_04103,camp_008,mbr_119,opened,2026-01-15 00:00:00,,desktop
ee_04104,camp_009,mbr_119,sent,2026-01-23 00:00:00,,
ee_04105,camp_009,mbr_119,opened,2026-01-23 00:00:00,,mobile
ee_04106,camp_010,mbr_119,sent,2026-01-23 00:00:00,,
ee_04107,camp_011,mbr_119,sent,2026-01-28 00:00:00,,
ee_04108,camp_012,mbr_119,sent,2026-01-29 00:00:00,,
ee_04109,camp_012,mbr_119,opened,2026-01-29 00:00:00,,mobile
ee_04110,camp_012,mbr_119,clicked,2026-01-29 00:00:00,https://swoopgolf.com/promo,desktop
ee_04111,camp_013,mbr_119,sent,2026-02-02 00:00:00,,
ee_04112,camp_013,mbr_119,opened,2026-02-04 00:00:00,,desktop
ee_04113,camp_013,mbr_119,clicked,2026-02-04 00:00:00,https://swoopgolf.com/promo,desktop
ee_04114,camp_014,mbr_119,sent,2026-02-03 00:00:00,,
ee_04115,camp_014,mbr_119,opened,2026-02-05 00:00:00,,desktop
ee_04116,camp_015,mbr_119,sent,2026-02-13 00:00:00,,
ee_04117,camp_015,mbr_119,opened,2026-02-14 00:00:00,,tablet
ee_04118,camp_016,mbr_119,sent,2026-02-09 00:00:00,,
ee_04119,camp_017,mbr_119,sent,2026-02-16 00:00:00,,
ee_04120,camp_017,mbr_119,opened,2026-02-16 00:00:00,,mobile
ee_04121,camp_018,mbr_119,sent,2026-02-19 00:00:00,,
ee_04122,camp_018,mbr_119,opened,2026-02-19 00:00:00,,mobile
ee_04123,camp_018,mbr_119,clicked,2026-02-19 00:00:00,https://swoopgolf.com/promo,desktop
ee_04124,camp_019,mbr_119,sent,2026-02-27 00:00:00,,
ee_04125,camp_020,mbr_119,sent,2026-02-24 00:00:00,,
ee_04126,camp_020,mbr_119,opened,2026-02-26 00:00:00,,desktop
ee_04127,camp_001,mbr_120,sent,2025-12-26 00:00:00,,
ee_04128,camp_001,mbr_120,opened,2025-12-26 00:00:00,,mobile
ee_04129,camp_001,mbr_120,clicked,2025-12-26 00:00:00,https://swoopgolf.com/promo,desktop
ee_04130,camp_002,mbr_120,sent,2025-12-26 00:00:00,,
ee_04131,camp_003,mbr_120,sent,2025-12-31 00:00:00,,
ee_04132,camp_003,mbr_120,opened,2026-01-02 00:00:00,,desktop
ee_04133,camp_004,mbr_120,sent,2026-01-01 00:00:00,,
ee_04134,camp_004,mbr_120,opened,2026-01-02 00:00:00,,tablet
ee_04135,camp_004,mbr_120,clicked,2026-01-02 00:00:00,https://swoopgolf.com/promo,desktop
ee_04136,camp_005,mbr_120,sent,2026-01-05 00:00:00,,
ee_04137,camp_005,mbr_120,opened,2026-01-07 00:00:00,,desktop
ee_04138,camp_006,mbr_120,sent,2026-01-06 00:00:00,,
ee_04139,camp_006,mbr_120,opened,2026-01-06 00:00:00,,mobile
ee_04140,camp_007,mbr_120,sent,2026-01-16 00:00:00,,
ee_04141,camp_008,mbr_120,sent,2026-01-12 00:00:00,,
ee_04142,camp_009,mbr_120,sent,2026-01-21 00:00:00,,
ee_04143,camp_009,mbr_120,opened,2026-01-21 00:00:00,,mobile
ee_04144,camp_010,mbr_120,sent,2026-01-22 00:00:00,,
ee_04145,camp_010,mbr_120,opened,2026-01-22 00:00:00,,tablet
ee_04146,camp_010,mbr_120,clicked,2026-01-22 00:00:00,https://swoopgolf.com/promo,desktop
ee_04147,camp_011,mbr_120,sent,2026-01-27 00:00:00,,
ee_04148,camp_011,mbr_120,opened,2026-01-29 00:00:00,,desktop
ee_04149,camp_012,mbr_120,sent,2026-01-27 00:00:00,,
ee_04150,camp_012,mbr_120,opened,2026-01-29 00:00:00,,mobile
ee_04151,camp_013,mbr_120,sent,2026-02-06 00:00:00,,
ee_04152,camp_013,mbr_120,opened,2026-02-07 00:00:00,,tablet
ee_04153,camp_014,mbr_120,sent,2026-02-02 00:00:00,,
ee_04154,camp_015,mbr_120,sent,2026-02-12 00:00:00,,
ee_04155,camp_015,mbr_120,opened,2026-02-12 00:00:00,,mobile
ee_04156,camp_015,mbr_120,clicked,2026-02-12 00:00:00,https://swoopgolf.com/promo,tablet
ee_04157,camp_016,mbr_120,sent,2026-02-12 00:00:00,,
ee_04158,camp_016,mbr_120,opened,2026-02-12 00:00:00,,tablet
ee_04159,camp_016,mbr_120,clicked,2026-02-12 00:00:00,https://swoopgolf.com/promo,desktop
ee_04160,camp_017,mbr_120,sent,2026-02-17 00:00:00,,
ee_04161,camp_018,mbr_120,sent,2026-02-18 00:00:00,,
ee_04162,camp_018,mbr_120,opened,2026-02-20 00:00:00,,mobile
ee_04163,camp_019,mbr_120,sent,2026-02-27 00:00:00,,
ee_04164,camp_019,mbr_120,opened,2026-02-28 00:00:00,,tablet
ee_04165,camp_019,mbr_120,clicked,2026-02-28 00:00:00,https://swoopgolf.com/promo,desktop
ee_04166,camp_020,mbr_120,sent,2026-02-23 00:00:00,,
ee_04167,camp_001,mbr_121,sent,2025-12-24 00:00:00,,
ee_04168,camp_001,mbr_121,opened,2025-12-24 00:00:00,,tablet
ee_04169,camp_002,mbr_121,sent,2025-12-22 00:00:00,,
ee_04170,camp_002,mbr_121,opened,2025-12-23 00:00:00,,tablet
ee_04171,camp_002,mbr_121,clicked,2025-12-23 00:00:00,https://swoopgolf.com/promo,mobile
ee_04172,camp_003,mbr_121,sent,2025-12-30 00:00:00,,
ee_04173,camp_003,mbr_121,opened,2026-01-01 00:00:00,,mobile
ee_04174,camp_004,mbr_121,sent,2026-01-01 00:00:00,,
ee_04175,camp_004,mbr_121,opened,2026-01-01 00:00:00,,mobile
ee_04176,camp_005,mbr_121,sent,2026-01-09 00:00:00,,
ee_04177,camp_006,mbr_121,sent,2026-01-07 00:00:00,,
ee_04178,camp_007,mbr_121,sent,2026-01-15 00:00:00,,
ee_04179,camp_007,mbr_121,opened,2026-01-15 00:00:00,,tablet
ee_04180,camp_007,mbr_121,clicked,2026-01-15 00:00:00,https://swoopgolf.com/promo,tablet
ee_04181,camp_008,mbr_121,sent,2026-01-12 00:00:00,,
ee_04182,camp_008,mbr_121,opened,2026-01-13 00:00:00,,tablet
ee_04183,camp_008,mbr_121,clicked,2026-01-13 00:00:00,https://swoopgolf.com/promo,desktop
ee_04184,camp_009,mbr_121,sent,2026-01-20 00:00:00,,
ee_04185,camp_009,mbr_121,opened,2026-01-22 00:00:00,,desktop
ee_04186,camp_010,mbr_121,sent,2026-01-23 00:00:00,,
ee_04187,camp_010,mbr_121,opened,2026-01-23 00:00:00,,mobile
ee_04188,camp_011,mbr_121,sent,2026-01-30 00:00:00,,
ee_04189,camp_012,mbr_121,sent,2026-01-28 00:00:00,,
ee_04190,camp_013,mbr_121,sent,2026-02-05 00:00:00,,
ee_04191,camp_013,mbr_121,opened,2026-02-05 00:00:00,,mobile
ee_04192,camp_013,mbr_121,clicked,2026-02-05 00:00:00,https://swoopgolf.com/promo,desktop
ee_04193,camp_014,mbr_121,sent,2026-02-02 00:00:00,,
ee_04194,camp_014,mbr_121,opened,2026-02-04 00:00:00,,desktop
ee_04195,camp_014,mbr_121,clicked,2026-02-04 00:00:00,https://swoopgolf.com/promo,desktop
ee_04196,camp_015,mbr_121,sent,2026-02-10 00:00:00,,
ee_04197,camp_015,mbr_121,opened,2026-02-12 00:00:00,,desktop
ee_04198,camp_016,mbr_121,sent,2026-02-13 00:00:00,,
ee_04199,camp_016,mbr_121,opened,2026-02-14 00:00:00,,tablet
ee_04200,camp_017,mbr_121,sent,2026-02-16 00:00:00,,
ee_04201,camp_018,mbr_121,sent,2026-02-18 00:00:00,,
ee_04202,camp_018,mbr_121,opened,2026-02-18 00:00:00,,mobile
ee_04203,camp_019,mbr_121,sent,2026-02-26 00:00:00,,
ee_04204,camp_019,mbr_121,opened,2026-02-26 00:00:00,,mobile
ee_04205,camp_019,mbr_121,clicked,2026-02-26 00:00:00,https://swoopgolf.com/promo,desktop
ee_04206,camp_020,mbr_121,sent,2026-02-24 00:00:00,,
ee_04207,camp_001,mbr_122,sent,2025-12-25 00:00:00,,
ee_04208,camp_001,mbr_122,opened,2025-12-25 00:00:00,,mobile
ee_04209,camp_002,mbr_122,sent,2025-12-26 00:00:00,,
ee_04210,camp_002,mbr_122,opened,2025-12-26 00:00:00,,mobile
ee_04211,camp_002,mbr_122,clicked,2025-12-26 00:00:00,https://swoopgolf.com/promo,desktop
ee_04212,camp_003,mbr_122,sent,2025-12-30 00:00:00,,
ee_04213,camp_004,mbr_122,sent,2025-12-31 00:00:00,,
ee_04214,camp_004,mbr_122,opened,2025-12-31 00:00:00,,desktop
ee_04215,camp_005,mbr_122,sent,2026-01-05 00:00:00,,
ee_04216,camp_005,mbr_122,opened,2026-01-06 00:00:00,,tablet
ee_04217,camp_005,mbr_122,clicked,2026-01-06 00:00:00,https://swoopgolf.com/promo,desktop
ee_04218,camp_006,mbr_122,sent,2026-01-05 00:00:00,,
ee_04219,camp_006,mbr_122,opened,2026-01-07 00:00:00,,desktop
ee_04220,camp_007,mbr_122,sent,2026-01-15 00:00:00,,
ee_04221,camp_007,mbr_122,opened,2026-01-15 00:00:00,,mobile
ee_04222,camp_008,mbr_122,sent,2026-01-16 00:00:00,,
ee_04223,camp_009,mbr_122,sent,2026-01-20 00:00:00,,
ee_04224,camp_010,mbr_122,sent,2026-01-21 00:00:00,,
ee_04225,camp_010,mbr_122,opened,2026-01-21 00:00:00,,mobile
ee_04226,camp_011,mbr_122,sent,2026-01-29 00:00:00,,
ee_04227,camp_011,mbr_122,opened,2026-01-30 00:00:00,,tablet
ee_04228,camp_011,mbr_122,clicked,2026-01-30 00:00:00,https://swoopgolf.com/promo,desktop
ee_04229,camp_012,mbr_122,sent,2026-01-27 00:00:00,,
ee_04230,camp_012,mbr_122,opened,2026-01-29 00:00:00,,desktop
ee_04231,camp_013,mbr_122,sent,2026-02-04 00:00:00,,
ee_04232,camp_013,mbr_122,opened,2026-02-04 00:00:00,,mobile
ee_04233,camp_014,mbr_122,sent,2026-02-06 00:00:00,,
ee_04234,camp_015,mbr_122,sent,2026-02-09 00:00:00,,
ee_04235,camp_016,mbr_122,sent,2026-02-12 00:00:00,,
ee_04236,camp_016,mbr_122,opened,2026-02-12 00:00:00,,mobile
ee_04237,camp_016,mbr_122,clicked,2026-02-12 00:00:00,https://swoopgolf.com/promo,tablet
ee_04238,camp_017,mbr_122,sent,2026-02-19 00:00:00,,
ee_04239,camp_017,mbr_122,opened,2026-02-19 00:00:00,,tablet
ee_04240,camp_017,mbr_122,clicked,2026-02-19 00:00:00,https://swoopgolf.com/promo,desktop
ee_04241,camp_018,mbr_122,sent,2026-02-17 00:00:00,,
ee_04242,camp_018,mbr_122,opened,2026-02-19 00:00:00,,desktop
ee_04243,camp_019,mbr_122,sent,2026-02-25 00:00:00,,
ee_04244,camp_019,mbr_122,opened,2026-02-27 00:00:00,,mobile
ee_04245,camp_020,mbr_122,sent,2026-02-27 00:00:00,,
ee_04246,camp_001,mbr_123,sent,2025-12-24 00:00:00,,
ee_04247,camp_001,mbr_123,opened,2025-12-26 00:00:00,,desktop
ee_04248,camp_002,mbr_123,sent,2025-12-24 00:00:00,,
ee_04249,camp_002,mbr_123,opened,2025-12-24 00:00:00,,tablet
ee_04250,camp_003,mbr_123,sent,2025-12-29 00:00:00,,
ee_04251,camp_004,mbr_123,sent,2025-12-30 00:00:00,,
ee_04252,camp_004,mbr_123,opened,2026-01-01 00:00:00,,mobile
ee_04253,camp_005,mbr_123,sent,2026-01-08 00:00:00,,
ee_04254,camp_005,mbr_123,opened,2026-01-08 00:00:00,,mobile
ee_04255,camp_005,mbr_123,clicked,2026-01-08 00:00:00,https://swoopgolf.com/promo,desktop
ee_04256,camp_006,mbr_123,sent,2026-01-09 00:00:00,,
ee_04257,camp_007,mbr_123,sent,2026-01-14 00:00:00,,
ee_04258,camp_008,mbr_123,sent,2026-01-15 00:00:00,,
ee_04259,camp_008,mbr_123,opened,2026-01-15 00:00:00,,tablet
ee_04260,camp_008,mbr_123,clicked,2026-01-15 00:00:00,https://swoopgolf.com/promo,tablet
ee_04261,camp_009,mbr_123,sent,2026-01-19 00:00:00,,
ee_04262,camp_009,mbr_123,opened,2026-01-20 00:00:00,,tablet
ee_04263,camp_010,mbr_123,sent,2026-01-20 00:00:00,,
ee_04264,camp_010,mbr_123,opened,2026-01-22 00:00:00,,mobile
ee_04265,camp_011,mbr_123,sent,2026-01-30 00:00:00,,
ee_04266,camp_011,mbr_123,opened,2026-01-30 00:00:00,,mobile
ee_04267,camp_012,mbr_123,sent,2026-01-30 00:00:00,,
ee_04268,camp_013,mbr_123,sent,2026-02-04 00:00:00,,
ee_04269,camp_014,mbr_123,sent,2026-02-05 00:00:00,,
ee_04270,camp_014,mbr_123,opened,2026-02-05 00:00:00,,tablet
ee_04271,camp_014,mbr_123,clicked,2026-02-05 00:00:00,https://swoopgolf.com/promo,desktop
ee_04272,camp_015,mbr_123,sent,2026-02-09 00:00:00,,
ee_04273,camp_015,mbr_123,opened,2026-02-11 00:00:00,,desktop
ee_04274,camp_015,mbr_123,clicked,2026-02-11 00:00:00,https://swoopgolf.com/promo,mobile
ee_04275,camp_016,mbr_123,sent,2026-02-10 00:00:00,,
ee_04276,camp_016,mbr_123,opened,2026-02-12 00:00:00,,mobile
ee_04277,camp_017,mbr_123,sent,2026-02-20 00:00:00,,
ee_04278,camp_017,mbr_123,opened,2026-02-21 00:00:00,,tablet
ee_04279,camp_018,mbr_123,sent,2026-02-16 00:00:00,,
ee_04280,camp_019,mbr_123,sent,2026-02-25 00:00:00,,
ee_04281,camp_019,mbr_123,opened,2026-02-25 00:00:00,,mobile
ee_04282,camp_020,mbr_123,sent,2026-02-26 00:00:00,,
ee_04283,camp_020,mbr_123,opened,2026-02-26 00:00:00,,mobile
ee_04284,camp_020,mbr_123,clicked,2026-02-26 00:00:00,https://swoopgolf.com/promo,desktop
ee_04285,camp_001,mbr_124,sent,2025-12-22 00:00:00,,
ee_04286,camp_002,mbr_124,sent,2025-12-25 00:00:00,,
ee_04287,camp_002,mbr_124,opened,2025-12-25 00:00:00,,mobile
ee_04288,camp_003,mbr_124,sent,2026-01-02 00:00:00,,
ee_04289,camp_003,mbr_124,opened,2026-01-02 00:00:00,,desktop
ee_04290,camp_003,mbr_124,clicked,2026-01-02 00:00:00,https://swoopgolf.com/promo,desktop
ee_04291,camp_004,mbr_124,sent,2025-12-30 00:00:00,,
ee_04292,camp_005,mbr_124,sent,2026-01-07 00:00:00,,
ee_04293,camp_005,mbr_124,opened,2026-01-07 00:00:00,,desktop
ee_04294,camp_006,mbr_124,sent,2026-01-05 00:00:00,,
ee_04295,camp_006,mbr_124,opened,2026-01-06 00:00:00,,tablet
ee_04296,camp_006,mbr_124,clicked,2026-01-06 00:00:00,https://swoopgolf.com/promo,desktop
ee_04297,camp_007,mbr_124,sent,2026-01-12 00:00:00,,
ee_04298,camp_007,mbr_124,opened,2026-01-14 00:00:00,,desktop
ee_04299,camp_008,mbr_124,sent,2026-01-15 00:00:00,,
ee_04300,camp_008,mbr_124,opened,2026-01-15 00:00:00,,mobile
ee_04301,camp_009,mbr_124,sent,2026-01-23 00:00:00,,
ee_04302,camp_010,mbr_124,sent,2026-01-21 00:00:00,,
ee_04303,camp_011,mbr_124,sent,2026-01-28 00:00:00,,
ee_04304,camp_011,mbr_124,opened,2026-01-28 00:00:00,,mobile
ee_04305,camp_012,mbr_124,sent,2026-01-26 00:00:00,,
ee_04306,camp_012,mbr_124,opened,2026-01-27 00:00:00,,tablet
ee_04307,camp_012,mbr_124,clicked,2026-01-27 00:00:00,https://swoopgolf.com/promo,desktop
ee_04308,camp_013,mbr_124,sent,2026-02-03 00:00:00,,
ee_04309,camp_013,mbr_124,opened,2026-02-05 00:00:00,,desktop
ee_04310,camp_014,mbr_124,sent,2026-02-05 00:00:00,,
ee_04311,camp_014,mbr_124,opened,2026-02-05 00:00:00,,mobile
ee_04312,camp_015,mbr_124,sent,2026-02-13 00:00:00,,
ee_04313,camp_016,mbr_124,sent,2026-02-11 00:00:00,,
ee_04314,camp_017,mbr_124,sent,2026-02-19 00:00:00,,
ee_04315,camp_017,mbr_124,opened,2026-02-19 00:00:00,,mobile
ee_04316,camp_017,mbr_124,clicked,2026-02-19 00:00:00,https://swoopgolf.com/promo,tablet
ee_04317,camp_018,mbr_124,sent,2026-02-19 00:00:00,,
ee_04318,camp_018,mbr_124,opened,2026-02-20 00:00:00,,tablet
ee_04319,camp_018,mbr_124,clicked,2026-02-20 00:00:00,https://swoopgolf.com/promo,desktop
ee_04320,camp_019,mbr_124,sent,2026-02-24 00:00:00,,
ee_04321,camp_019,mbr_124,opened,2026-02-26 00:00:00,,desktop
ee_04322,camp_020,mbr_124,sent,2026-02-25 00:00:00,,
ee_04323,camp_020,mbr_124,opened,2026-02-25 00:00:00,,mobile
ee_04324,camp_001,mbr_125,sent,2025-12-23 00:00:00,,
ee_04325,camp_002,mbr_125,sent,2025-12-24 00:00:00,,
ee_04326,camp_002,mbr_125,opened,2025-12-26 00:00:00,,desktop
ee_04327,camp_003,mbr_125,sent,2026-01-02 00:00:00,,
ee_04328,camp_003,mbr_125,opened,2026-01-03 00:00:00,,tablet
ee_04329,camp_004,mbr_125,sent,2025-12-29 00:00:00,,
ee_04330,camp_005,mbr_125,sent,2026-01-06 00:00:00,,
ee_04331,camp_005,mbr_125,opened,2026-01-06 00:00:00,,mobile
ee_04332,camp_006,mbr_125,sent,2026-01-08 00:00:00,,
ee_04333,camp_006,mbr_125,opened,2026-01-08 00:00:00,,mobile
ee_04334,camp_006,mbr_125,clicked,2026-01-08 00:00:00,https://swoopgolf.com/promo,desktop
ee_04335,camp_007,mbr_125,sent,2026-01-16 00:00:00,,
ee_04336,camp_008,mbr_125,sent,2026-01-14 00:00:00,,
ee_04337,camp_008,mbr_125,opened,2026-01-16 00:00:00,,desktop
ee_04338,camp_009,mbr_125,sent,2026-01-22 00:00:00,,
ee_04339,camp_009,mbr_125,opened,2026-01-22 00:00:00,,tablet
ee_04340,camp_009,mbr_125,clicked,2026-01-22 00:00:00,https://swoopgolf.com/promo,tablet
ee_04341,camp_010,mbr_125,sent,2026-01-19 00:00:00,,
ee_04342,camp_011,mbr_125,sent,2026-01-27 00:00:00,,
ee_04343,camp_011,mbr_125,opened,2026-01-29 00:00:00,,mobile
ee_04344,camp_012,mbr_125,sent,2026-01-30 00:00:00,,
ee_04345,camp_012,mbr_125,opened,2026-01-30 00:00:00,,mobile
ee_04346,camp_012,mbr_125,clicked,2026-01-30 00:00:00,https://swoopgolf.com/promo,desktop
ee_04347,camp_013,mbr_125,sent,2026-02-06 00:00:00,,
ee_04348,camp_014,mbr_125,sent,2026-02-04 00:00:00,,
ee_04349,camp_014,mbr_125,opened,2026-02-04 00:00:00,,mobile
ee_04350,camp_015,mbr_125,sent,2026-02-12 00:00:00,,
ee_04351,camp_015,mbr_125,opened,2026-02-12 00:00:00,,tablet
ee_04352,camp_015,mbr_125,clicked,2026-02-12 00:00:00,https://swoopgolf.com/promo,desktop
ee_04353,camp_016,mbr_125,sent,2026-02-09 00:00:00,,
ee_04354,camp_016,mbr_125,opened,2026-02-11 00:00:00,,desktop
ee_04355,camp_017,mbr_125,sent,2026-02-17 00:00:00,,
ee_04356,camp_017,mbr_125,opened,2026-02-19 00:00:00,,mobile
ee_04357,camp_018,mbr_125,sent,2026-02-20 00:00:00,,
ee_04358,camp_018,mbr_125,opened,2026-02-21 00:00:00,,tablet
ee_04359,camp_019,mbr_125,sent,2026-02-23 00:00:00,,
ee_04360,camp_020,mbr_125,sent,2026-02-25 00:00:00,,
ee_04361,camp_020,mbr_125,opened,2026-02-25 00:00:00,,mobile
ee_04362,camp_001,mbr_126,sent,2025-12-26 00:00:00,,
ee_04363,camp_001,mbr_126,opened,2025-12-27 00:00:00,,tablet
ee_04364,camp_002,mbr_126,sent,2025-12-22 00:00:00,,
ee_04365,camp_003,mbr_126,sent,2026-01-01 00:00:00,,
ee_04366,camp_003,mbr_126,opened,2026-01-01 00:00:00,,mobile
ee_04367,camp_003,mbr_126,clicked,2026-01-01 00:00:00,https://swoopgolf.com/promo,desktop
ee_04368,camp_004,mbr_126,sent,2026-01-02 00:00:00,,
ee_04369,camp_004,mbr_126,opened,2026-01-02 00:00:00,,desktop
ee_04370,camp_004,mbr_126,clicked,2026-01-02 00:00:00,https://swoopgolf.com/promo,desktop
ee_04371,camp_005,mbr_126,sent,2026-01-06 00:00:00,,
ee_04372,camp_006,mbr_126,sent,2026-01-07 00:00:00,,
ee_04373,camp_006,mbr_126,opened,2026-01-07 00:00:00,,tablet
ee_04374,camp_007,mbr_126,sent,2026-01-12 00:00:00,,
ee_04375,camp_007,mbr_126,opened,2026-01-13 00:00:00,,tablet
ee_04376,camp_007,mbr_126,clicked,2026-01-13 00:00:00,https://swoopgolf.com/promo,mobile
ee_04377,camp_008,mbr_126,sent,2026-01-12 00:00:00,,
ee_04378,camp_008,mbr_126,opened,2026-01-14 00:00:00,,mobile
ee_04379,camp_009,mbr_126,sent,2026-01-22 00:00:00,,
ee_04380,camp_009,mbr_126,opened,2026-01-22 00:00:00,,mobile
ee_04381,camp_010,mbr_126,sent,2026-01-23 00:00:00,,
ee_04382,camp_011,mbr_126,sent,2026-01-28 00:00:00,,
ee_04383,camp_012,mbr_126,sent,2026-01-28 00:00:00,,
ee_04384,camp_012,mbr_126,opened,2026-01-28 00:00:00,,mobile
ee_04385,camp_013,mbr_126,sent,2026-02-02 00:00:00,,
ee_04386,camp_013,mbr_126,opened,2026-02-03 00:00:00,,tablet
ee_04387,camp_013,mbr_126,clicked,2026-02-03 00:00:00,https://swoopgolf.com/promo,desktop
ee_04388,camp_014,mbr_126,sent,2026-02-03 00:00:00,,
ee_04389,camp_014,mbr_126,opened,2026-02-05 00:00:00,,desktop
ee_04390,camp_015,mbr_126,sent,2026-02-12 00:00:00,,
ee_04391,camp_015,mbr_126,opened,2026-02-12 00:00:00,,mobile
ee_04392,camp_016,mbr_126,sent,2026-02-13 00:00:00,,
ee_04393,camp_017,mbr_126,sent,2026-02-18 00:00:00,,
ee_04394,camp_018,mbr_126,sent,2026-02-19 00:00:00,,
ee_04395,camp_018,mbr_126,opened,2026-02-19 00:00:00,,mobile
ee_04396,camp_018,mbr_126,clicked,2026-02-19 00:00:00,https://swoopgolf.com/promo,tablet
ee_04397,camp_019,mbr_126,sent,2026-02-23 00:00:00,,
ee_04398,camp_019,mbr_126,opened,2026-02-24 00:00:00,,tablet
ee_04399,camp_019,mbr_126,clicked,2026-02-24 00:00:00,https://swoopgolf.com/promo,desktop
ee_04400,camp_020,mbr_126,sent,2026-02-24 00:00:00,,
ee_04401,camp_020,mbr_126,opened,2026-02-26 00:00:00,,desktop
ee_04402,camp_001,mbr_127,sent,2025-12-25 00:00:00,,
ee_04403,camp_001,mbr_127,opened,2025-12-25 00:00:00,,mobile
ee_04404,camp_001,mbr_127,clicked,2025-12-25 00:00:00,https://swoopgolf.com/promo,desktop
ee_04405,camp_002,mbr_127,sent,2025-12-23 00:00:00,,
ee_04406,camp_003,mbr_127,sent,2025-12-31 00:00:00,,
ee_04407,camp_003,mbr_127,opened,2026-01-02 00:00:00,,desktop
ee_04408,camp_004,mbr_127,sent,2026-01-02 00:00:00,,
ee_04409,camp_004,mbr_127,opened,2026-01-03 00:00:00,,tablet
ee_04410,camp_005,mbr_127,sent,2026-01-05 00:00:00,,
ee_04411,camp_006,mbr_127,sent,2026-01-08 00:00:00,,
ee_04412,camp_006,mbr_127,opened,2026-01-08 00:00:00,,mobile
ee_04413,camp_007,mbr_127,sent,2026-01-15 00:00:00,,
ee_04414,camp_007,mbr_127,opened,2026-01-15 00:00:00,,mobile
ee_04415,camp_007,mbr_127,clicked,2026-01-15 00:00:00,https://swoopgolf.com/promo,desktop
ee_04416,camp_008,mbr_127,sent,2026-01-13 00:00:00,,
ee_04417,camp_009,mbr_127,sent,2026-01-21 00:00:00,,
ee_04418,camp_009,mbr_127,opened,2026-01-23 00:00:00,,desktop
ee_04419,camp_010,mbr_127,sent,2026-01-23 00:00:00,,
ee_04420,camp_010,mbr_127,opened,2026-01-24 00:00:00,,tablet
ee_04421,camp_010,mbr_127,clicked,2026-01-24 00:00:00,https://swoopgolf.com/promo,tablet
ee_04422,camp_011,mbr_127,sent,2026-01-26 00:00:00,,
ee_04423,camp_012,mbr_127,sent,2026-01-29 00:00:00,,
ee_04424,camp_012,mbr_127,opened,2026-01-29 00:00:00,,mobile
ee_04425,camp_013,mbr_127,sent,2026-02-06 00:00:00,,
ee_04426,camp_013,mbr_127,opened,2026-02-06 00:00:00,,mobile
ee_04427,camp_013,mbr_127,clicked,2026-02-06 00:00:00,https://swoopgolf.com/promo,desktop
ee_04428,camp_014,mbr_127,sent,2026-02-06 00:00:00,,
ee_04429,camp_015,mbr_127,sent,2026-02-11 00:00:00,,
ee_04430,camp_015,mbr_127,opened,2026-02-11 00:00:00,,mobile
ee_04431,camp_016,mbr_127,sent,2026-02-12 00:00:00,,
ee_04432,camp_016,mbr_127,opened,2026-02-13 00:00:00,,tablet
ee_04433,camp_016,mbr_127,clicked,2026-02-13 00:00:00,https://swoopgolf.com/promo,desktop
