Reservation ID,Course,Date,Tee Time,Players,Guest Flag,Transportation,Caddie,Holes,Status,Check-In Time,Round Start,Round End,Duration (min)
bkg_2487,course_main,2025-12-25,09:20,1,1,push_cart,0,9,completed,2025-12-25 09:06:00,2025-12-25 09:20:00,2025-12-25 11:47:00,147
bkg_2488,course_main,2026-02-02,11:00,1,0,push_cart,0,9,completed,2026-02-02 10:35:00,2026-02-02 11:00:00,2026-02-02 13:36:00,156
bkg_2489,course_main,2026-01-20,06:10,3,0,walk,0,18,completed,2026-01-20 05:42:00,2026-01-20 06:10:00,2026-01-20 10:33:00,263
bkg_2490,course_main,2026-02-28,07:40,4,0,walk,1,18,completed,,,,
bkg_2492,course_main,2026-02-02,15:20,3,1,cart,0,18,completed,2026-02-02 15:08:00,2026-02-02 15:20:00,2026-02-02 19:27:00,247
bkg_2493,course_main,2025-12-20,10:30,1,1,push_cart,0,9,completed,2025-12-20 10:15:00,2025-12-20 10:30:00,2025-12-20 13:00:00,150
bkg_2494,course_main,2026-02-28,11:00,1,0,push_cart,0,9,completed,2026-02-28 10:34:00,2026-02-28 11:00:00,2026-02-28 13:38:00,158
bkg_2495,course_main,2026-01-15,06:10,3,0,walk,0,18,completed,2026-01-15 05:40:00,2026-01-15 06:10:00,2026-01-15 10:38:00,268
bkg_2496,course_main,2026-01-02,08:40,4,0,walk,0,18,completed,,,,
bkg_2498,course_main,2026-01-28,15:20,3,1,cart,0,18,completed,2026-01-28 15:07:00,2026-01-28 15:20:00,2026-01-28 19:32:00,252
bkg_2499,course_main,2026-03-09,10:30,1,0,push_cart,0,9,completed,2026-03-09 10:14:00,2026-03-09 10:30:00,2026-03-09 13:03:00,153
bkg_2500,course_main,2026-02-24,12:00,2,0,push_cart,0,9,completed,2026-02-24 11:33:00,2026-02-24 12:00:00,2026-02-24 13:50:00,110
bkg_2501,course_main,2026-02-19,13:10,2,0,cart,0,18,completed,2026-02-19 12:42:00,2026-02-19 13:10:00,2026-02-19 16:56:00,226
bkg_2502,course_main,2026-01-07,07:10,4,1,walk,0,18,completed,,,,
bkg_2504,course_main,2026-02-02,15:00,3,0,cart,0,18,completed,2026-02-02 14:35:00,2026-02-02 15:00:00,2026-02-02 19:07:00,247
bkg_2505,course_main,2026-01-20,06:30,3,1,walk,0,18,completed,2026-01-20 06:15:00,2026-01-20 06:30:00,2026-01-20 10:53:00,263
bkg_2506,course_main,2026-02-28,11:40,1,0,push_cart,1,9,completed,2026-02-28 11:21:00,2026-02-28 11:40:00,2026-02-28 14:18:00,158
bkg_2507,course_main,2026-02-15,13:10,2,0,cart,0,18,completed,2026-02-15 12:40:00,2026-02-15 13:10:00,2026-02-15 17:01:00,231
bkg_2508,course_main,2026-01-02,08:20,4,1,walk,0,18,completed,,,,
bkg_2510,course_main,2026-01-28,15:00,3,0,cart,0,18,completed,2026-01-28 14:34:00,2026-01-28 15:00:00,2026-01-28 19:12:00,252
bkg_2511,course_main,2026-01-15,06:30,3,0,walk,0,18,completed,2026-01-15 06:14:00,2026-01-15 06:30:00,2026-01-15 10:58:00,268
bkg_2512,course_main,2026-02-24,12:40,2,0,push_cart,0,9,completed,2026-02-24 12:20:00,2026-02-24 12:40:00,2026-02-24 14:30:00,110
bkg_2513,course_main,2026-02-10,14:10,2,0,cart,0,18,completed,2026-02-10 14:00:00,2026-02-10 14:10:00,2026-02-10 18:07:00,237
bkg_2660,course_main,2026-01-07,07:10,4,1,walk,0,18,completed,,,,
bkg_2514,course_main,2025-12-29,08:20,4,1,walk,0,18,completed,2025-12-29 08:07:00,2025-12-29 08:20:00,2025-12-29 13:10:00,290
bkg_2515,course_main,2025-12-24,09:20,1,1,push_cart,0,9,completed,2025-12-24 09:06:00,2025-12-24 09:20:00,2025-12-24 11:48:00,148
bkg_2516,course_main,2026-03-04,11:00,1,0,push_cart,0,9,completed,2026-03-04 10:35:00,2026-03-04 11:00:00,2026-03-04 13:36:00,156
bkg_2517,course_main,2026-01-20,06:10,3,0,walk,0,18,completed,2026-01-20 05:41:00,2026-01-20 06:10:00,2026-01-20 10:33:00,263
bkg_2518,course_main,2026-01-06,07:40,4,0,walk,1,18,completed,,,,
bkg_2520,course_main,2026-02-01,15:20,3,1,cart,0,18,completed,2026-02-01 15:08:00,2026-02-01 15:20:00,2026-02-01 19:27:00,247
bkg_2521,course_main,2025-12-20,10:30,1,1,push_cart,0,9,completed,2025-12-20 10:15:00,2025-12-20 10:30:00,2025-12-20 13:00:00,150
bkg_2522,course_main,2026-02-28,11:00,1,0,push_cart,0,9,completed,2026-02-28 10:34:00,2026-02-28 11:00:00,2026-02-28 13:38:00,158
bkg_2523,course_main,2026-01-15,06:10,3,0,walk,0,18,completed,2026-01-15 05:40:00,2026-01-15 06:10:00,2026-01-15 10:38:00,268
bkg_2524,course_main,2026-01-02,08:40,4,0,walk,0,18,completed,,,,
bkg_2526,course_main,2026-01-28,15:20,3,1,cart,0,18,completed,2026-01-28 15:07:00,2026-01-28 15:20:00,2026-01-28 19:33:00,253
bkg_2527,course_main,2026-03-09,10:30,1,0,push_cart,0,9,completed,2026-03-09 10:14:00,2026-03-09 10:30:00,2026-03-09 12:44:00,134
bkg_2528,course_main,2026-02-23,12:00,2,0,push_cart,0,9,completed,2026-02-23 11:40:00,2026-02-23 12:00:00,2026-02-23 13:50:00,110
bkg_2529,course_main,2026-02-19,13:10,2,0,cart,0,18,completed,2026-02-19 12:41:00,2026-02-19 13:10:00,2026-02-19 16:56:00,226
bkg_2530,course_main,2026-01-06,07:10,4,1,walk,0,18,completed,,,,
bkg_2532,course_main,2026-02-02,15:00,3,0,cart,0,18,completed,2026-02-02 14:35:00,2026-02-02 15:00:00,2026-02-02 19:07:00,247
bkg_2533,course_main,2026-01-19,06:30,3,1,walk,0,18,completed,2026-01-19 06:15:00,2026-01-19 06:30:00,2026-01-19 10:53:00,263
bkg_2534,course_main,2026-02-28,11:40,1,0,push_cart,1,9,completed,2026-02-28 11:21:00,2026-02-28 11:40:00,2026-02-28 14:18:00,158
bkg_2535,course_main,2026-02-14,13:10,2,0,cart,0,18,completed,2026-02-14 12:40:00,2026-02-14 13:10:00,2026-02-14 17:02:00,232
bkg_2536,course_main,2026-01-02,08:20,4,1,walk,0,18,completed,,,,
bkg_2538,course_main,2026-01-28,15:00,3,0,cart,0,18,completed,2026-01-28 14:34:00,2026-01-28 15:00:00,2026-01-28 20:17:00,317
bkg_2539,course_main,2026-01-15,06:30,4,0,walk,0,18,completed,2026-01-15 06:00:00,2026-01-15 06:30:00,2026-01-15 10:59:00,269
bkg_2540,course_main,2026-02-23,12:40,2,0,push_cart,0,9,completed,,,,
bkg_2542,course_main,2025-12-29,09:20,4,1,walk,0,18,completed,2025-12-29 09:07:00,2025-12-29 09:20:00,2025-12-29 13:33:00,253
bkg_2543,course_main,2025-12-24,09:20,1,1,push_cart,0,9,completed,2025-12-24 09:06:00,2025-12-24 09:20:00,2025-12-24 11:48:00,148
bkg_2544,course_main,2026-03-04,11:00,1,0,push_cart,0,9,completed,2026-03-04 10:35:00,2026-03-04 11:00:00,2026-03-04 13:36:00,156
bkg_2545,course_main,2026-01-19,06:10,3,0,walk,0,18,completed,2026-01-19 05:41:00,2026-01-19 06:10:00,2026-01-19 10:33:00,263
bkg_2546,course_main,2026-01-06,07:40,4,0,walk,1,18,completed,,,,
bkg_2548,course_main,2026-02-01,15:20,3,1,cart,0,18,completed,2026-02-01 15:08:00,2026-02-01 15:20:00,2026-02-01 19:28:00,248
bkg_2549,course_main,2025-12-20,10:30,1,1,push_cart,0,9,completed,2025-12-20 10:15:00,2025-12-20 10:30:00,2025-12-20 12:42:00,132
bkg_2550,course_main,2026-02-27,11:00,1,0,push_cart,0,9,completed,2026-02-27 10:41:00,2026-02-27 11:00:00,2026-02-27 13:39:00,159
bkg_2551,course_main,2026-01-15,06:10,4,0,walk,0,18,completed,2026-01-15 05:40:00,2026-01-15 06:10:00,2026-01-15 10:02:00,232
bkg_2552,course_main,2026-01-02,08:40,4,0,walk,0,18,completed,,,,
bkg_2554,course_main,2026-01-28,16:20,3,1,cart,0,18,completed,2026-01-28 15:54:00,2026-01-28 16:20:00,2026-01-28 20:33:00,253
bkg_2555,course_main,2026-03-08,10:30,1,0,walk,0,18,completed,2026-03-08 10:14:00,2026-03-08 10:30:00,2026-03-08 14:59:00,269
bkg_2556,course_main,2026-02-23,12:00,2,0,push_cart,0,9,completed,2026-02-23 11:40:00,2026-02-23 12:00:00,2026-02-23 13:50:00,110
bkg_2557,course_main,2026-02-19,13:10,2,0,cart,0,18,completed,2026-02-19 12:41:00,2026-02-19 13:10:00,2026-02-19 16:57:00,227
bkg_2558,course_main,2026-01-06,07:10,4,1,walk,0,18,completed,,,,
bkg_2560,course_main,2026-02-01,15:00,3,0,cart,0,18,completed,2026-02-01 14:35:00,2026-02-01 15:00:00,2026-02-01 20:12:00,312
bkg_2561,course_main,2026-01-19,06:30,3,1,walk,0,18,completed,2026-01-19 06:01:00,2026-01-19 06:30:00,2026-01-19 10:54:00,264
bkg_2562,course_main,2026-02-27,11:40,1,0,push_cart,1,18,completed,,,,
bkg_2564,course_main,2026-01-02,08:20,4,1,cart,0,18,completed,2026-01-02 08:08:00,2026-01-02 08:20:00,2026-01-02 12:28:00,248
bkg_2565,course_main,2025-12-19,10:50,1,1,push_cart,0,9,completed,2025-12-19 10:35:00,2025-12-19 10:50:00,2025-12-19 13:21:00,151
bkg_2566,course_main,2026-01-28,16:00,1,0,push_cart,0,9,completed,2026-01-28 15:34:00,2026-01-28 16:00:00,2026-01-28 18:39:00,159
bkg_2567,course_main,2026-01-15,06:10,4,0,walk,0,18,completed,2026-01-15 05:40:00,2026-01-15 06:10:00,2026-01-15 10:39:00,269
bkg_2568,course_main,2026-02-23,08:40,4,0,walk,0,18,completed,,,,
bkg_2570,course_main,2025-12-28,16:20,3,1,cart,0,18,completed,2025-12-28 16:07:00,2025-12-28 16:20:00,2025-12-28 20:33:00,253
bkg_2571,course_main,2025-12-24,09:20,1,1,push_cart,0,9,completed,2025-12-24 09:06:00,2025-12-24 09:20:00,2025-12-24 11:29:00,129
bkg_2572,course_main,2026-03-04,11:00,1,0,push_cart,0,9,completed,2026-03-04 10:42:00,2026-03-04 11:00:00,2026-03-04 13:36:00,156
bkg_2573,course_main,2026-01-19,06:10,3,0,walk,0,18,completed,2026-01-19 05:41:00,2026-01-19 06:10:00,2026-01-19 09:57:00,227
bkg_2574,course_main,2026-01-06,07:40,4,0,walk,0,18,completed,,,,
bkg_2575,course_main,2026-02-18,13:10,2,0,cart,0,18,completed,2026-02-18 12:49:00,2026-02-18 13:10:00,2026-02-18 16:57:00,227
bkg_2576,course_main,2026-01-06,07:20,2,1,cart,0,18,completed,2026-01-06 07:09:00,2026-01-06 07:20:00,2026-01-06 11:23:00,243
bkg_2577,course_main,2025-12-24,09:20,1,1,push_cart,0,9,completed,2025-12-24 09:06:00,2025-12-24 09:20:00,2025-12-24 11:48:00,148
bkg_2578,course_main,2026-02-01,11:00,1,0,push_cart,0,9,completed,2026-02-01 10:35:00,2026-02-01 11:00:00,2026-02-01 13:36:00,156
bkg_2579,course_main,2025-12-24,16:20,3,1,walk,0,18,completed,2025-12-24 16:06:00,2025-12-24 16:20:00,2025-12-24 20:39:00,259
bkg_2580,course_main,2026-03-03,11:30,1,0,push_cart,1,9,completed,2026-03-03 11:12:00,2026-03-03 11:30:00,2026-03-03 14:06:00,156
bkg_2581,course_main,2026-01-19,13:10,2,0,cart,0,18,completed,2026-01-19 12:41:00,2026-01-19 13:10:00,2026-01-19 16:57:00,227
bkg_2582,course_main,2026-01-05,07:20,4,1,walk,0,18,completed,,,,
bkg_2583,course_main,2026-02-18,13:40,2,0,cart,0,18,completed,2026-02-18 13:19:00,2026-02-18 13:40:00,2026-02-18 17:27:00,227
bkg_2584,course_main,2026-01-06,14:20,2,1,cart,0,18,completed,2026-01-06 14:09:00,2026-01-06 14:20:00,2026-01-06 18:23:00,243
bkg_2585,course_main,2025-12-23,09:20,1,1,push_cart,0,9,completed,2025-12-23 09:06:00,2025-12-23 09:20:00,2025-12-23 11:48:00,148
bkg_2586,course_main,2026-02-01,11:00,1,0,push_cart,0,9,completed,2026-02-01 10:35:00,2026-02-01 11:00:00,2026-02-01 13:36:00,156
bkg_2587,course_main,2025-12-23,16:20,3,1,walk,0,18,completed,2025-12-23 16:06:00,2025-12-23 16:20:00,2025-12-23 20:39:00,259
bkg_2588,course_main,2026-03-03,11:30,1,0,push_cart,1,9,completed,2026-03-03 11:12:00,2026-03-03 11:30:00,2026-03-03 14:06:00,156
bkg_2589,course_main,2026-02-18,13:10,2,0,cart,0,18,completed,2026-02-18 12:41:00,2026-02-18 13:10:00,2026-02-18 16:58:00,228
bkg_2590,course_main,2026-01-05,08:20,4,1,walk,0,18,completed,,,,
bkg_2591,course_main,2026-02-18,13:40,2,0,cart,0,18,completed,2026-02-18 13:19:00,2026-02-18 13:40:00,2026-02-18 17:28:00,228
bkg_2592,course_main,2026-02-05,15:20,3,1,cart,0,18,completed,2026-02-05 15:09:00,2026-02-05 15:20:00,2026-02-05 19:24:00,244
bkg_2593,course_main,2025-12-23,09:30,1,1,push_cart,0,9,completed,2025-12-23 09:15:00,2025-12-23 09:30:00,2025-12-23 11:58:00,148
bkg_2594,course_main,2026-03-03,11:00,1,0,push_cart,0,9,completed,2026-03-03 10:34:00,2026-03-03 11:00:00,2026-03-03 13:37:00,157
bkg_2595,course_main,2026-01-22,16:30,3,1,walk,0,18,completed,2026-01-22 16:15:00,2026-01-22 16:30:00,2026-01-22 20:50:00,260
bkg_2596,course_main,2026-03-03,11:30,1,0,push_cart,1,9,completed,2026-03-03 11:12:00,2026-03-03 11:30:00,2026-03-03 14:07:00,157
bkg_2597,course_main,2026-02-17,13:10,2,0,cart,0,18,completed,2026-02-17 12:41:00,2026-02-17 13:10:00,2026-02-17 16:58:00,228
bkg_2598,course_main,2026-01-05,08:20,4,1,walk,0,18,completed,,,,
bkg_2600,course_main,2026-02-04,15:20,3,1,cart,0,18,completed,2026-02-04 15:09:00,2026-02-04 15:20:00,2026-02-04 19:24:00,244
bkg_2601,course_main,2025-12-23,09:30,1,1,push_cart,0,9,completed,2025-12-23 09:15:00,2025-12-23 09:30:00,2025-12-23 11:59:00,149
bkg_2602,course_main,2026-03-02,11:00,1,0,push_cart,0,9,completed,2026-03-02 10:34:00,2026-03-02 11:00:00,2026-03-02 13:37:00,157
bkg_2603,course_main,2026-01-22,16:30,3,1,walk,0,18,completed,2026-01-22 16:15:00,2026-01-22 16:30:00,2026-01-22 20:50:00,260
bkg_2604,course_main,2026-03-02,11:30,1,0,push_cart,1,9,completed,2026-03-02 11:12:00,2026-03-02 11:30:00,2026-03-02 13:48:00,138
bkg_2605,course_main,2026-02-17,13:10,2,0,cart,0,18,completed,2026-02-17 12:49:00,2026-02-17 13:10:00,2026-02-17 16:58:00,228
bkg_2606,course_main,2026-01-05,08:20,4,1,walk,0,18,completed,2026-01-05 08:09:00,2026-01-05 08:20:00,2026-01-05 12:24:00,244
bkg_2607,course_main,2026-02-17,13:40,2,0,cart,0,18,completed,2026-02-17 13:19:00,2026-02-17 13:40:00,2026-02-17 18:32:00,292
bkg_2608,course_main,2026-02-04,15:20,3,1,cart,0,18,completed,2026-02-04 14:55:00,2026-02-04 15:20:00,2026-02-04 19:24:00,244
bkg_2609,course_main,2025-12-22,09:30,1,1,push_cart,0,18,completed,2025-12-22 09:15:00,2025-12-22 09:30:00,2025-12-22 13:50:00,260
bkg_2610,course_main,2026-03-02,11:00,1,0,push_cart,1,9,completed,2026-03-02 10:42:00,2026-03-02 11:00:00,2026-03-02 13:37:00,157
bkg_2611,course_main,2026-01-22,16:30,3,0,walk,0,18,completed,2026-01-22 16:02:00,2026-01-22 16:30:00,2026-01-22 20:50:00,260
bkg_2613,course_main,2026-02-17,13:40,2,0,cart,0,18,completed,2026-02-17 13:19:00,2026-02-17 13:40:00,2026-02-17 17:29:00,229
bkg_2614,course_main,2026-01-04,15:20,3,1,cart,0,18,completed,2026-01-04 15:09:00,2026-01-04 15:20:00,2026-01-04 19:25:00,245
bkg_2615,course_main,2026-02-17,09:40,4,0,push_cart,0,9,completed,2026-02-17 09:19:00,2026-02-17 09:40:00,2026-02-17 12:06:00,146
bkg_2616,course_main,2026-02-04,15:50,3,0,cart,0,18,completed,2026-02-04 15:25:00,2026-02-04 15:50:00,2026-02-04 19:55:00,245
bkg_2617,course_main,2025-12-22,16:30,3,1,walk,0,18,completed,2025-12-22 16:15:00,2025-12-22 16:30:00,2025-12-22 20:51:00,261
bkg_2618,course_main,2026-03-02,11:40,1,0,push_cart,1,9,completed,2026-03-02 11:22:00,2026-03-02 11:40:00,2026-03-02 14:17:00,157
bkg_2619,course_main,2026-01-21,16:00,3,0,walk,0,18,completed,2026-01-21 15:32:00,2026-01-21 16:00:00,2026-01-21 20:21:00,261
bkg_2620,course_main,2026-03-02,07:40,4,0,walk,1,18,completed,,,,
bkg_2621,course_main,2026-02-17,13:40,2,0,cart,0,18,completed,2026-02-17 13:19:00,2026-02-17 13:40:00,2026-02-17 17:29:00,229
bkg_2622,course_main,2026-01-04,15:20,3,1,cart,0,18,completed,2026-01-04 15:09:00,2026-01-04 15:20:00,2026-01-04 19:25:00,245
bkg_2623,course_main,2026-02-17,09:40,4,0,push_cart,0,9,completed,2026-02-17 09:19:00,2026-02-17 09:40:00,2026-02-17 12:07:00,147
bkg_2624,course_main,2026-02-03,15:50,3,0,cart,0,18,completed,2026-02-03 15:25:00,2026-02-03 15:50:00,2026-02-03 19:55:00,245
bkg_2625,course_main,2026-01-21,16:30,3,1,walk,0,18,completed,2026-01-21 16:15:00,2026-01-21 16:30:00,2026-01-21 20:51:00,261
bkg_2626,course_main,2026-03-02,11:40,1,0,push_cart,1,9,completed,2026-03-02 11:22:00,2026-03-02 11:40:00,2026-03-02 14:17:00,157
bkg_2627,course_main,2026-01-21,16:00,3,0,walk,0,18,completed,2026-01-21 15:32:00,2026-01-21 16:00:00,2026-01-21 20:21:00,261
bkg_2628,course_main,2026-01-08,07:40,4,0,walk,1,18,completed,,,,
bkg_2629,course_main,2026-02-16,13:50,2,0,cart,0,18,completed,2026-02-16 13:29:00,2026-02-16 13:50:00,2026-02-16 17:39:00,229
bkg_2630,course_main,2026-02-03,15:20,3,1,cart,0,18,completed,2026-02-03 15:08:00,2026-02-03 15:20:00,2026-02-03 19:25:00,245
bkg_2631,course_main,2025-12-26,09:50,4,0,push_cart,0,9,completed,2025-12-26 09:29:00,2025-12-26 09:50:00,2025-12-26 12:17:00,147
bkg_2632,course_main,2026-02-03,15:50,3,0,cart,0,18,completed,2026-02-03 15:25:00,2026-02-03 15:50:00,2026-02-03 19:55:00,245
bkg_2633,course_main,2026-01-21,16:30,3,1,walk,0,18,completed,2026-01-21 16:15:00,2026-01-21 16:30:00,2026-01-21 20:51:00,261
bkg_2634,course_main,2026-03-01,11:40,1,0,push_cart,1,9,completed,2026-03-01 11:22:00,2026-03-01 11:40:00,2026-03-01 14:17:00,157
bkg_2635,course_main,2026-01-21,16:00,3,0,walk,0,18,completed,2026-01-21 15:32:00,2026-01-21 16:00:00,2026-01-21 20:21:00,261
bkg_2637,course_main,2026-02-16,13:50,2,0,cart,0,18,completed,2026-02-16 13:28:00,2026-02-16 13:50:00,2026-02-16 17:40:00,230
bkg_2638,course_main,2026-02-03,15:20,3,1,cart,0,18,completed,2026-02-03 15:08:00,2026-02-03 15:20:00,2026-02-03 19:26:00,246
bkg_2639,course_main,2025-12-25,09:50,4,0,push_cart,0,9,completed,2025-12-25 09:28:00,2025-12-25 09:50:00,2025-12-25 12:17:00,147
bkg_2640,course_main,2026-02-03,15:50,3,0,cart,0,18,completed,2026-02-03 15:25:00,2026-02-03 15:50:00,2026-02-03 19:56:00,246
bkg_2641,course_main,2026-01-21,16:30,3,1,walk,0,18,completed,2026-01-21 16:15:00,2026-01-21 16:30:00,2026-01-21 20:52:00,262
bkg_2642,course_main,2026-03-01,11:40,1,0,push_cart,1,9,completed,2026-03-01 11:22:00,2026-03-01 11:40:00,2026-03-01 13:59:00,139
bkg_2643,course_main,2026-01-21,16:00,3,0,walk,0,18,completed,2026-01-21 15:32:00,2026-01-21 16:00:00,2026-01-21 19:45:00,225
bkg_2644,course_main,2026-01-07,07:40,4,0,walk,1,18,completed,,,,
bkg_2645,course_main,2026-02-16,13:50,2,0,cart,0,9,completed,2026-02-16 13:28:00,2026-02-16 13:50:00,2026-02-16 16:17:00,147
bkg_2646,course_main,2026-02-03,15:20,3,1,cart,0,18,completed,2026-02-03 14:55:00,2026-02-03 15:20:00,2026-02-03 19:26:00,246
bkg_2647,course_main,2025-12-25,09:50,1,0,push_cart,0,9,completed,2025-12-25 09:36:00,2025-12-25 09:50:00,2025-12-25 12:17:00,147
bkg_2648,course_main,2026-02-03,15:00,3,0,push_cart,0,9,completed,2026-02-03 14:35:00,2026-02-03 15:00:00,2026-02-03 17:35:00,155
bkg_2649,course_main,2026-01-20,06:30,3,0,walk,0,18,completed,2026-01-20 06:02:00,2026-01-20 06:30:00,2026-01-20 10:52:00,262
bkg_2650,course_main,2026-03-01,11:40,4,0,walk,1,18,completed,,,,
bkg_2651,course_main,2026-01-20,12:00,2,0,cart,0,18,completed,2026-01-20 11:32:00,2026-01-20 12:00:00,2026-01-20 15:45:00,225
bkg_2652,course_main,2026-01-07,07:10,4,1,walk,0,18,completed,,,,
bkg_2653,course_main,2026-02-16,09:50,1,0,push_cart,0,9,completed,2026-02-16 09:28:00,2026-02-16 09:50:00,2026-02-16 12:17:00,147
bkg_2654,course_main,2026-02-02,15:00,3,0,cart,0,18,completed,2026-02-02 14:35:00,2026-02-02 15:00:00,2026-02-02 19:06:00,246
bkg_2655,course_main,2025-12-25,09:20,1,1,push_cart,0,9,completed,2025-12-25 09:06:00,2025-12-25 09:20:00,2025-12-25 11:47:00,147
bkg_2656,course_main,2026-02-02,11:00,1,0,push_cart,0,9,completed,2026-02-02 10:35:00,2026-02-02 11:00:00,2026-02-02 13:35:00,155
bkg_2657,course_main,2026-01-20,06:00,3,0,walk,0,18,completed,2026-01-20 05:32:00,2026-01-20 06:00:00,2026-01-20 10:22:00,262
bkg_2658,course_main,2026-03-01,07:40,4,0,walk,1,18,completed,,,,
bkg_2659,course_main,2026-01-20,13:00,2,0,cart,0,18,completed,2026-01-20 12:32:00,2026-01-20 13:00:00,2026-01-20 16:46:00,226
bkg_2662,course_main,2026-02-02,15:00,3,0,cart,0,18,completed,2026-02-02 14:35:00,2026-02-02 15:00:00,2026-02-02 19:07:00,247
bkg_2663,course_main,2025-12-25,09:20,1,1,push_cart,0,9,completed,2025-12-25 09:06:00,2025-12-25 09:20:00,2025-12-25 11:47:00,147
bkg_2664,course_main,2026-03-04,11:00,1,0,push_cart,0,9,completed,2026-03-04 10:35:00,2026-03-04 11:00:00,2026-03-04 13:36:00,156
bkg_2665,course_main,2026-01-20,06:00,3,0,walk,0,18,completed,2026-01-20 05:32:00,2026-01-20 06:00:00,2026-01-20 10:23:00,263
bkg_2666,course_main,2026-01-07,07:40,4,0,walk,1,18,completed,,,,
bkg_2667,course_main,2026-02-19,13:00,2,0,cart,0,18,completed,2026-02-19 12:32:00,2026-02-19 13:00:00,2026-02-19 16:46:00,226
bkg_2668,course_main,2026-01-07,07:10,4,1,walk,0,18,completed,,,,
bkg_2670,course_main,2026-02-02,15:00,3,0,cart,0,18,completed,2026-02-02 14:35:00,2026-02-02 15:00:00,2026-02-02 19:07:00,247
bkg_2671,course_main,2025-12-24,09:20,1,1,push_cart,0,9,completed,2025-12-24 09:06:00,2025-12-24 09:20:00,2025-12-24 11:48:00,148
bkg_2672,course_main,2026-03-04,11:00,1,0,push_cart,0,9,completed,2026-03-04 10:35:00,2026-03-04 11:00:00,2026-03-04 13:36:00,156
bkg_2673,course_main,2026-01-20,06:10,3,0,walk,0,18,completed,2026-01-20 05:41:00,2026-01-20 06:10:00,2026-01-20 10:33:00,263
bkg_2674,course_main,2026-01-06,07:40,4,0,walk,1,18,completed,,,,
bkg_2675,course_main,2026-02-19,13:10,2,0,cart,0,18,completed,2026-02-19 12:41:00,2026-02-19 13:10:00,2026-02-19 16:56:00,226
bkg_2676,course_main,2026-01-06,07:10,4,1,walk,0,18,completed,,,,
bkg_2678,course_main,2026-02-02,15:00,3,0,cart,0,18,completed,2026-02-02 14:35:00,2026-02-02 15:00:00,2026-02-02 20:11:00,311
bkg_2679,course_main,2025-12-24,09:20,1,1,push_cart,0,9,completed,2025-12-24 09:06:00,2025-12-24 09:20:00,2025-12-24 11:29:00,129
bkg_2680,course_main,2026-03-04,11:00,1,0,push_cart,0,9,completed,2026-03-04 10:42:00,2026-03-04 11:00:00,2026-03-04 13:36:00,156
bkg_2681,course_main,2026-01-19,06:10,3,0,walk,0,18,completed,2026-01-19 05:41:00,2026-01-19 06:10:00,2026-01-19 09:57:00,227
bkg_2682,course_main,2026-01-06,07:40,4,0,walk,1,18,completed,,,,
bkg_2683,course_main,2026-02-19,13:10,2,0,cart,0,18,completed,2026-02-19 12:49:00,2026-02-19 13:10:00,2026-02-19 16:56:00,226
bkg_2684,course_main,2026-01-06,07:10,4,1,cart,0,18,completed,2026-01-06 06:59:00,2026-01-06 07:10:00,2026-01-06 11:13:00,243
bkg_2685,course_main,2025-12-24,09:50,1,1,push_cart,0,9,completed,2025-12-24 09:36:00,2025-12-24 09:50:00,2025-12-24 12:18:00,148
bkg_2686,course_main,2026-02-01,15:00,1,0,push_cart,0,9,completed,2026-02-01 14:35:00,2026-02-01 15:00:00,2026-02-01 17:36:00,156
bkg_2687,course_main,2025-12-24,09:20,3,1,walk,0,18,completed,2025-12-24 09:06:00,2025-12-24 09:20:00,2025-12-24 13:39:00,259
bkg_2688,course_main,2026-03-04,11:30,1,0,push_cart,1,9,completed,2026-03-04 11:12:00,2026-03-04 11:30:00,2026-03-04 14:06:00,156
bkg_2689,course_main,2026-01-19,13:10,2,0,cart,0,18,completed,2026-01-19 12:41:00,2026-01-19 13:10:00,2026-01-19 16:57:00,227
bkg_2690,course_main,2026-01-06,07:20,4,1,walk,0,18,completed,,,,
bkg_2691,course_main,2026-02-18,13:40,2,0,cart,0,18,completed,2026-02-18 13:19:00,2026-02-18 13:40:00,2026-02-18 17:27:00,227
bkg_2692,course_main,2026-01-06,14:20,2,1,cart,0,18,completed,2026-01-06 14:09:00,2026-01-06 14:20:00,2026-01-06 18:23:00,243
bkg_2693,course_main,2025-12-24,09:20,1,1,push_cart,0,9,completed,2025-12-24 09:06:00,2025-12-24 09:20:00,2025-12-24 11:48:00,148
bkg_2694,course_main,2026-02-01,11:00,1,0,push_cart,0,9,completed,2026-02-01 10:35:00,2026-02-01 11:00:00,2026-02-01 13:36:00,156
bkg_2695,course_main,2025-12-24,16:20,3,1,walk,0,18,completed,2025-12-24 16:06:00,2025-12-24 16:20:00,2025-12-24 20:39:00,259
bkg_2696,course_main,2026-03-03,11:30,1,0,push_cart,1,9,completed,2026-03-03 11:12:00,2026-03-03 11:30:00,2026-03-03 14:06:00,156
bkg_2697,course_main,2026-01-19,13:10,2,0,cart,0,18,completed,2026-01-19 12:41:00,2026-01-19 13:10:00,2026-01-19 16:57:00,227
bkg_2698,course_main,2026-01-06,07:20,4,1,walk,0,18,completed,,,,
bkg_2699,course_main,2026-02-18,13:40,2,0,cart,0,18,completed,2026-02-18 13:19:00,2026-02-18 13:40:00,2026-02-18 17:27:00,227
bkg_2700,course_main,2026-02-05,14:20,2,1,cart,0,18,completed,2026-02-05 14:09:00,2026-02-05 14:20:00,2026-02-05 18:23:00,243
